sales_date,product_id,product_category,sales_quantity,unit_price,region,customer_id
2023-08-29,1040,Toys,1,432.29,South,10044
2023-08-27,1013,Electronics,7,274.44,North,10306
2023-11-09,1022,Furniture,3,778.5,West,10219
2023-07-19,1042,Books,5,203.04,North,10343
2023-04-12,1021,Books,10,542.67,South,10039
2023-01-21,1008,Books,10,333.59,East,10184
2023-03-03,1043,Furniture,2,634.37,West,10206
2023-12-29,1050,Books,3,471.19,West,10387
2023-02-13,1026,Books,4,220.35,East,10467
2023-05-17,1043,Electronics,8,996.15,South,10164
2023-08-18,1026,Toys,6,648.37,West,10289
2023-01-01,1011,Toys,3,420.1,West,10093
2023-02-18,1037,Electronics,10,954.03,North,10171
2023-02-01,1001,Furniture,8,397.97,West,10018
2023-04-27,1018,Clothing,6,682.0,West,10475
2023-09-15,1019,Electronics,9,694.22,West,10370
2023-03-06,1012,Electronics,10,889.83,East,10249
2023-05-09,1013,Toys,3,896.44,South,10161
2023-09-04,1041,Toys,2,262.25,East,10064
2023-12-05,1009,Toys,4,340.88,North,10319
2023-08-22,1021,Electronics,4,324.2,North,10158
2023-02-28,1020,Clothing,4,679.56,West,10497
2023-09-30,1017,Furniture,9,694.16,East,10001
2023-04-30,1011,Electronics,10,802.27,North,10450
2023-07-28,1026,Clothing,3,705.98,West,10297
2023-11-04,1050,Furniture,6,42.38,East,10062
2023-12-04,1045,Toys,6,454.51,West,10173
2023-04-29,1019,Clothing,5,591.41,West,10445
2023-02-20,1042,Books,10,616.82,North,10489
2023-02-10,1008,Furniture,6,675.53,West,10387
2023-02-09,1002,Books,10,711.86,West,10396
2023-11-13,1035,Electronics,5,950.9,West,10293
2023-08-17,1024,Books,4,895.78,East,10037
2023-08-30,1031,Furniture,8,963.4,South,10021
2023-04-22,1040,Furniture,4,795.79,South,10360
2023-09-05,1026,Furniture,6,37.88,West,10476
2023-05-06,1032,Clothing,1,789.72,South,10249
2023-11-27,1008,Electronics,5,587.36,South,10125
2023-10-19,1007,Electronics,2,529.16,East,10088
2023-07-26,1016,Clothing,10,917.44,South,10244
2023-05-26,1031,Toys,5,418.48,West,10422
2023-06-11,1008,Books,9,821.3,West,10190
2023-03-09,1047,Toys,3,380.52,West,10459
2023-01-11,1044,Books,6,482.83,East,10354
2023-01-04,1018,Electronics,8,58.37,North,10293
2023-06-07,1030,Furniture,4,67.59,North,10499
2023-01-29,1022,Furniture,10,643.43,North,10339
2023-05-02,1006,Electronics,7,632.0,East,10373
2023-09-18,1002,Electronics,3,309.14,North,10212
2023-06-07,1005,Books,5,605.59,East,10007
2023-10-08,1044,Toys,3,379.1,South,10032
2023-05-16,1036,Clothing,4,491.19,East,10275
2023-07-14,1015,Books,4,166.46,East,10108
2023-07-17,1033,Electronics,8,75.79,West,10182
2023-11-15,1041,Clothing,1,252.41,South,10411
2023-09-27,1012,Books,8,433.87,East,10092
2023-06-16,1035,Clothing,3,657.02,North,10130
2023-06-17,1027,Furniture,5,990.62,South,10474
2023-06-11,1048,Toys,1,204.74,West,10175
2023-09-11,1038,Toys,4,835.49,East,10052
2023-07-24,1010,Toys,5,637.88,North,10468
2023-02-14,1047,Toys,8,698.08,East,10288
2023-01-22,1033,Clothing,9,154.64,South,10285
2023-06-06,1024,Books,5,870.74,North,10096
2023-04-23,1042,Clothing,7,476.97,North,10385
2023-05-22,1019,Furniture,1,615.21,West,10486
2023-09-29,1030,Clothing,8,634.75,East,10485
2023-12-19,1033,Clothing,10,634.19,West,10383
2023-02-03,1046,Books,4,772.54,North,10296
2023-09-07,1025,Furniture,4,810.51,West,10439
2023-05-16,1050,Clothing,7,143.59,East,10239
2023-10-29,1041,Toys,6,755.64,South,10017
2023-11-28,1048,Toys,1,772.35,North,10498
2023-08-16,1005,Electronics,4,910.45,East,10127
2023-10-07,1024,Furniture,7,874.76,South,10151
2023-08-19,1003,Furniture,4,404.47,South,10213
2023-12-03,1025,Electronics,10,970.95,North,10130
2023-01-12,1004,Books,8,575.78,West,10486
2023-02-09,1009,Furniture,1,616.88,East,10464
2023-04-30,1021,Electronics,9,190.52,East,10318
2023-02-01,1039,Toys,9,264.93,East,10369
2023-09-06,1047,Electronics,9,711.96,South,10224
2023-08-09,1049,Books,9,861.55,South,10245
2023-04-16,1039,Clothing,9,935.8,North,10247
2023-09-02,1016,Books,1,629.29,North,10248
2023-04-16,1020,Books,5,541.48,East,10103
2023-04-20,1020,Books,8,809.79,South,10031
2023-02-16,1029,Furniture,2,932.05,East,10241
2023-09-09,1024,Furniture,5,36.51,South,10364
2023-11-07,1009,Furniture,3,365.3,West,10272
2023-05-30,1026,Toys,2,657.18,West,10458
2023-01-22,1006,Toys,8,355.55,North,10003
2023-01-01,1034,Clothing,3,912.3,East,10217
2023-10-23,1032,Furniture,1,701.82,North,10288
2023-08-28,1010,Furniture,9,547.95,East,10095
2023-06-01,1025,Electronics,10,115.59,South,10072
2023-04-05,1001,Books,3,223.94,South,10035
2023-11-07,1047,Books,7,453.37,West,10447
2023-03-19,1001,Electronics,1,869.29,North,10483
2023-05-02,1024,Toys,5,830.12,West,10443
2023-06-23,1011,Clothing,5,206.49,South,10303
2023-10-18,1002,Toys,9,893.39,West,10402
2023-04-08,1016,Furniture,10,829.31,East,10201
2023-04-04,1028,Electronics,10,510.43,North,10302
2023-12-30,1034,Books,5,239.29,West,10201
2023-03-16,1021,Furniture,2,544.62,North,10340
2023-01-01,1013,Furniture,8,230.09,North,10017
2023-03-13,1031,Electronics,7,232.92,West,10377
2023-05-16,1042,Electronics,1,884.93,South,10142
2023-09-16,1010,Electronics,9,364.32,West,10178
2023-10-30,1028,Electronics,1,816.33,South,10436
2023-07-07,1007,Furniture,8,78.22,South,10350
2023-05-29,1042,Clothing,1,962.35,West,10230
2023-09-14,1047,Books,1,121.82,South,10089
2023-01-31,1023,Books,3,718.26,East,10122
2023-10-31,1006,Books,10,74.44,South,10196
2023-09-16,1005,Electronics,10,937.68,West,10026
2023-11-23,1033,Electronics,7,518.8,East,10080
2023-01-26,1030,Electronics,9,593.14,East,10316
2023-02-25,1007,Furniture,3,24.01,West,10471
2023-04-24,1018,Furniture,2,162.01,East,10399
2023-03-02,1001,Toys,5,108.68,South,10297
2023-05-28,1015,Clothing,9,34.65,South,10089
2023-04-03,1006,Electronics,3,195.16,South,10230
2023-10-26,1021,Furniture,6,583.66,North,10167
2023-09-30,1013,Furniture,8,935.61,North,10296
2023-10-20,1044,Furniture,1,401.92,West,10079
2023-02-11,1041,Toys,10,641.19,South,10163
2023-05-15,1018,Books,4,491.54,West,10302
2023-06-13,1011,Electronics,10,243.93,South,10484
2023-11-24,1013,Clothing,10,781.96,West,10107
2023-09-21,1004,Furniture,3,784.04,South,10360
2023-08-29,1032,Books,9,36.75,West,10236
2023-10-07,1025,Toys,2,567.03,North,10294
2023-06-14,1046,Clothing,6,234.13,South,10282
2023-07-14,1047,Electronics,10,344.79,South,10077
2023-11-12,1012,Electronics,4,929.3,South,10243
2023-07-17,1027,Toys,6,558.35,West,10485
2023-11-05,1040,Toys,7,661.82,North,10087
2023-05-11,1009,Toys,6,287.37,West,10391
2023-01-19,1012,Electronics,7,272.68,South,10040
2023-02-01,1026,Electronics,5,340.4,East,10028
2023-01-13,1041,Electronics,8,477.11,South,10377
2023-12-04,1030,Clothing,3,11.25,South,10428
2023-10-09,1019,Electronics,9,158.59,East,10305
2023-09-27,1036,Clothing,4,607.5,East,10318
2023-04-06,1039,Electronics,4,384.38,South,10469
2023-01-02,1002,Books,4,597.38,North,10107
2023-05-08,1036,Toys,1,527.6,West,10045
2023-10-10,1030,Furniture,9,221.34,North,10435
2023-03-11,1023,Electronics,8,501.06,North,10228
2023-08-23,1027,Furniture,9,520.9,South,10025
2023-03-09,1039,Furniture,9,952.88,East,10232
2023-11-23,1050,Electronics,2,87.75,West,10159
2023-04-08,1018,Furniture,6,730.88,South,10309
2023-08-03,1008,Toys,8,218.46,West,10111
2023-03-22,1034,Clothing,3,173.4,West,10021
2023-02-27,1044,Clothing,1,940.29,North,10198
2023-03-23,1010,Electronics,1,209.47,East,10143
2023-08-16,1007,Toys,10,119.9,South,10106
2023-03-16,1014,Books,5,295.45,South,10467
2023-11-19,1036,Clothing,8,324.18,North,10399
2023-12-05,1034,Furniture,9,700.56,South,10096
2023-02-05,1018,Furniture,8,726.25,West,10493
2023-10-11,1021,Books,10,977.86,South,10247
2023-11-27,1040,Electronics,8,978.18,North,10308
2023-09-30,1048,Clothing,3,127.85,East,10065
2023-08-09,1035,Toys,9,712.61,West,10433
2023-06-08,1036,Books,7,346.8,South,10289
2023-09-23,1010,Toys,5,81.29,North,10230
2023-05-16,1003,Furniture,4,803.51,East,10015
2023-05-07,1022,Books,4,682.86,West,10294
2023-05-21,1023,Electronics,5,961.03,South,10485
2023-08-18,1031,Clothing,5,210.83,South,10284
2023-03-22,1048,Clothing,1,567.28,North,10450
2023-02-01,1006,Clothing,7,261.73,South,10218
2023-06-18,1032,Toys,6,686.39,South,10481
2023-01-08,1023,Clothing,9,133.76,North,10496
2023-05-17,1035,Books,5,76.26,West,10111
2023-02-05,1007,Toys,9,783.85,East,10128
2023-09-06,1020,Electronics,2,981.52,North,10441
2023-08-11,1040,Toys,7,50.64,West,10470
2023-07-24,1006,Furniture,9,378.44,South,10326
2023-10-15,1007,Furniture,6,605.74,North,10072
2023-06-07,1048,Furniture,1,460.05,North,10419
2023-07-13,1008,Electronics,8,210.21,North,10274
2023-07-02,1005,Electronics,8,936.75,East,10469
2023-04-11,1022,Clothing,3,177.18,West,10049
2023-07-05,1001,Toys,4,958.05,South,10212
2023-01-10,1050,Furniture,9,244.27,North,10032
2023-11-08,1036,Clothing,1,562.59,West,10274
2023-01-24,1005,Furniture,3,835.95,West,10239
2023-09-14,1006,Books,10,172.37,East,10455
2023-11-19,1014,Furniture,8,588.71,West,10254
2023-09-24,1037,Books,8,977.81,West,10234
2023-03-06,1007,Electronics,4,406.08,North,10256
2023-07-22,1049,Electronics,9,93.2,East,10449
2023-04-18,1003,Toys,3,14.07,South,10012
2023-08-18,1021,Furniture,10,326.91,South,10370
2023-11-27,1010,Electronics,2,427.54,North,10251
2023-08-01,1044,Furniture,9,943.48,North,10416
2023-12-09,1026,Furniture,5,819.73,West,10446
2023-04-15,1023,Clothing,5,863.9,South,10456
2023-12-20,1034,Electronics,9,707.89,North,10066
2023-06-03,1047,Electronics,4,583.22,South,10393
2023-01-20,1041,Books,6,758.31,South,10062
2023-03-07,1050,Clothing,4,924.7,East,10354
2023-12-10,1044,Books,8,616.47,North,10336
2023-10-13,1027,Toys,5,181.21,South,10320
2023-03-17,1004,Clothing,3,916.9,East,10358
2023-08-25,1018,Books,4,707.04,South,10210
2023-08-14,1021,Books,7,23.95,East,10128
2023-07-04,1006,Clothing,3,85.21,West,10429
2023-03-29,1035,Electronics,4,488.52,South,10422
2023-09-16,1015,Clothing,3,906.23,West,10056
2023-09-12,1008,Books,2,268.87,East,10258
2023-12-02,1036,Toys,6,416.56,West,10389
2023-07-23,1030,Toys,10,921.38,North,10127
2023-12-30,1028,Electronics,8,17.15,East,10330
2023-07-22,1029,Toys,1,234.98,West,10334
2023-02-09,1004,Electronics,3,885.54,North,10166
2023-11-17,1007,Clothing,4,816.38,East,10152
2023-05-13,1018,Books,4,876.28,South,10117
2023-03-30,1005,Electronics,5,49.54,West,10094
2023-04-26,1045,Electronics,1,80.24,South,10099
2023-04-30,1008,Toys,5,814.17,South,10479
2023-10-21,1001,Electronics,4,127.91,North,10145
2023-09-05,1005,Clothing,9,172.82,South,10161
2023-08-23,1035,Electronics,5,194.16,East,10471
2023-03-28,1033,Toys,9,167.35,South,10037
2023-05-14,1050,Clothing,5,137.85,East,10442
2023-02-27,1018,Books,3,752.13,North,10006
2023-10-21,1043,Toys,10,500.39,West,10196
2023-05-02,1010,Books,10,735.21,South,10068
2023-04-16,1036,Toys,6,858.39,East,10253
2023-01-26,1002,Books,5,172.8,South,10055
2023-08-18,1033,Clothing,8,394.39,South,10481
2023-01-11,1029,Furniture,10,86.5,South,10049
2023-09-11,1029,Clothing,6,824.08,North,10478
2023-11-28,1019,Books,4,572.26,West,10019
2023-11-01,1040,Books,1,127.92,East,10473
2023-08-01,1003,Clothing,1,244.28,North,10351
2023-10-13,1048,Toys,7,190.52,West,10213
2023-07-17,1006,Clothing,1,282.97,East,10159
2023-03-05,1027,Clothing,2,693.09,West,10252
2023-11-12,1047,Books,10,75.86,East,10038
2023-05-04,1035,Furniture,10,69.09,West,10237
2023-04-01,1006,Electronics,6,922.45,South,10154
2023-01-02,1044,Clothing,5,125.19,East,10128
2023-08-14,1033,Clothing,7,440.7,West,10397
2023-04-27,1025,Electronics,5,315.42,West,10500
2023-04-27,1029,Toys,8,833.81,South,10046
2023-07-17,1023,Electronics,8,396.14,West,10004
2023-06-02,1012,Clothing,5,557.99,East,10357
2023-04-29,1014,Toys,1,144.53,East,10018
2023-06-16,1049,Electronics,8,112.6,East,10030
2023-04-17,1024,Electronics,7,596.33,North,10425
2023-01-05,1022,Books,1,876.63,West,10213
2023-12-20,1029,Clothing,10,739.62,East,10047
2023-06-30,1043,Furniture,2,977.96,South,10304
2023-11-19,1039,Clothing,5,760.59,East,10376
2023-10-10,1001,Books,8,163.4,North,10164
2023-12-20,1010,Furniture,9,696.41,East,10414
2023-07-12,1029,Electronics,5,649.65,East,10401
2023-06-21,1026,Clothing,2,80.28,North,10086
2023-02-27,1046,Electronics,7,476.15,East,10425
2023-01-15,1005,Books,6,668.53,West,10415
2023-05-02,1001,Books,8,929.8,East,10167
2023-06-10,1012,Electronics,3,841.28,East,10429
2023-04-25,1008,Toys,8,434.48,East,10395
2023-04-14,1026,Electronics,6,384.8,West,10332
2023-09-27,1001,Toys,10,977.02,West,10475
2023-01-08,1007,Books,9,662.79,West,10393
2023-05-23,1041,Books,9,134.32,East,10266
2023-10-29,1036,Clothing,2,741.85,South,10374
2023-08-17,1036,Furniture,8,679.83,South,10195
2023-09-27,1035,Books,8,331.25,East,10481
2023-12-31,1027,Furniture,8,449.46,North,10286
2023-01-18,1017,Furniture,4,315.92,South,10213
2023-12-29,1042,Toys,8,916.69,South,10234
2023-08-06,1022,Toys,8,769.4,North,10434
2023-07-14,1005,Books,10,178.58,West,10315
2023-03-07,1044,Toys,7,304.73,North,10381
2023-12-17,1010,Electronics,3,200.44,West,10100
2023-09-23,1004,Toys,7,529.82,East,10487
2023-10-25,1011,Clothing,6,762.82,South,10371
2023-11-28,1030,Furniture,9,668.47,West,10372
2023-12-08,1046,Books,4,980.42,North,10420
2023-05-31,1039,Furniture,4,12.21,South,10160
2023-01-23,1006,Books,1,753.58,East,10159
2023-09-06,1038,Books,4,975.78,East,10353
2023-07-04,1033,Furniture,9,906.8,South,10044
2023-12-30,1027,Furniture,6,270.71,West,10445
2023-08-18,1050,Toys,9,59.7,North,10005
2023-10-30,1015,Books,7,541.86,North,10022
2023-02-19,1027,Electronics,3,531.73,West,10175
2023-06-11,1032,Books,2,878.86,East,10316
2023-09-09,1037,Books,7,538.62,North,10204
2023-10-23,1012,Furniture,2,744.08,East,10379
2023-03-17,1002,Toys,4,989.2,West,10351
2023-09-18,1003,Clothing,3,638.44,North,10394
2023-07-14,1003,Toys,6,70.65,North,10343
2023-07-15,1049,Toys,8,893.83,West,10255
2023-11-12,1009,Electronics,1,957.97,North,10087
2023-01-24,1020,Toys,6,578.95,West,10269
2023-05-20,1024,Clothing,7,901.11,North,10180
2023-12-31,1042,Clothing,9,97.98,North,10145
2023-08-16,1007,Electronics,1,610.68,East,10266
2023-08-22,1010,Electronics,6,603.76,South,10258
2023-12-21,1024,Toys,6,824.13,East,10491
2023-05-25,1017,Furniture,7,24.64,South,10379
2023-08-22,1009,Books,10,666.62,East,10262
2023-01-26,1011,Books,7,811.0,East,10226
2023-09-06,1015,Electronics,1,620.25,South,10098
2023-04-22,1038,Clothing,2,494.57,North,10020
2023-05-22,1020,Furniture,2,119.53,West,10057
2023-07-05,1015,Toys,8,242.39,North,10335
2023-05-10,1038,Electronics,10,238.26,South,10236
2023-10-03,1006,Clothing,1,596.6,East,10154
2023-06-11,1047,Clothing,4,978.83,South,10455
2023-08-14,1038,Books,4,839.14,South,10187
2023-06-17,1013,Books,10,659.58,East,10427
2023-03-15,1032,Furniture,9,98.6,North,10252
2023-05-29,1036,Books,6,767.89,West,10242
2023-03-29,1028,Electronics,3,437.35,North,10477
2023-07-29,1026,Books,2,41.62,North,10005
2023-12-20,1003,Toys,7,969.43,South,10039
2023-02-18,1029,Clothing,4,482.65,North,10387
2023-07-11,1016,Books,8,929.93,South,10016
2023-08-06,1046,Books,3,954.55,East,10391
2023-05-20,1030,Furniture,3,262.34,East,10091
2023-08-25,1031,Electronics,1,225.79,North,10159
2023-11-30,1017,Books,9,900.84,East,10018
2023-05-07,1003,Books,9,549.06,East,10489
2023-02-13,1038,Electronics,7,740.81,North,10057
2023-12-03,1002,Clothing,4,392.98,North,10426
2023-11-17,1013,Clothing,10,134.85,East,10440
2023-06-29,1034,Books,5,155.17,East,10385
2023-11-24,1030,Toys,3,509.93,South,10004
2023-05-23,1002,Clothing,10,37.78,South,10044
2023-08-05,1030,Books,4,204.34,West,10044
2023-05-31,1014,Books,1,755.43,South,10239
2023-09-06,1032,Electronics,9,278.78,East,10337
2023-10-18,1017,Electronics,8,263.31,South,10053
2023-06-24,1032,Clothing,5,896.21,East,10487
2023-08-10,1022,Clothing,9,389.76,West,10363
2023-09-10,1045,Books,7,490.12,North,10232
2023-01-24,1013,Furniture,9,645.25,West,10368
2023-10-29,1013,Toys,4,779.79,West,10026
2023-05-20,1042,Electronics,8,674.31,South,10235
2023-10-26,1029,Toys,7,361.02,West,10422
2023-10-21,1037,Books,7,862.99,West,10044
2023-03-11,1009,Clothing,10,849.89,North,10120
2023-02-13,1039,Books,8,10.74,South,10110
2023-10-01,1044,Furniture,4,74.09,North,10026
2023-03-27,1043,Clothing,9,220.21,East,10366
2023-06-10,1015,Books,8,951.98,East,10230
2023-02-27,1048,Furniture,1,173.91,West,10056
2023-11-03,1035,Clothing,7,642.94,North,10132
2023-05-09,1050,Electronics,7,582.79,West,10015
2023-05-18,1021,Toys,8,622.37,West,10194
2023-09-02,1028,Electronics,1,119.63,North,10024
2023-09-11,1043,Books,4,306.32,West,10142
2023-05-08,1031,Electronics,5,935.93,North,10264
2023-01-02,1002,Books,4,373.6,East,10115
2023-08-25,1038,Electronics,6,218.27,South,10362
2023-03-07,1029,Electronics,1,957.68,West,10421
2023-05-22,1016,Furniture,6,619.73,East,10118
2023-05-02,1007,Books,1,205.62,East,10422
2023-04-04,1044,Clothing,8,784.78,East,10127
2023-12-09,1046,Toys,8,365.33,South,10102
2023-07-09,1040,Books,5,854.66,South,10402
2023-06-15,1046,Clothing,3,316.14,West,10320
2023-02-16,1017,Furniture,9,432.44,North,10358
2023-08-09,1009,Books,7,146.08,East,10385
2023-08-14,1009,Electronics,5,359.44,East,10271
2023-11-27,1035,Electronics,1,870.54,South,10434
2023-10-06,1023,Books,9,587.47,South,10030
2023-06-29,1023,Books,4,333.2,East,10276
2023-12-20,1039,Electronics,3,114.07,East,10342
2023-10-01,1034,Electronics,2,544.17,North,10398
2023-01-28,1011,Books,7,670.14,North,10294
2023-11-10,1044,Furniture,2,667.11,North,10261
2023-11-04,1006,Books,1,941.51,East,10191
2023-12-20,1004,Furniture,5,424.48,East,10295
2023-03-06,1036,Books,4,360.07,North,10225
2023-03-23,1041,Clothing,5,760.14,East,10142
2023-07-16,1038,Toys,2,178.44,East,10070
2023-09-01,1041,Electronics,10,823.26,South,10432
2023-05-02,1043,Books,4,243.05,South,10415
2023-10-24,1003,Clothing,5,272.53,East,10234
2023-08-13,1011,Furniture,4,736.86,West,10289
2023-01-11,1040,Furniture,10,243.73,South,10078
2023-12-19,1034,Toys,5,598.84,South,10207
2023-05-15,1018,Electronics,5,769.29,North,10112
2023-02-04,1010,Toys,3,122.26,West,10388
2023-07-22,1030,Books,10,901.49,East,10415
2023-02-21,1028,Toys,3,826.91,West,10285
2023-02-04,1011,Furniture,6,737.7,East,10100
2023-01-09,1019,Electronics,1,119.63,East,10114
2023-09-14,1019,Electronics,2,247.94,East,10483
2023-10-14,1022,Clothing,7,265.94,South,10168
2023-06-04,1003,Toys,5,394.3,East,10240
2023-04-06,1047,Toys,10,814.07,South,10432
2023-07-18,1027,Books,4,421.44,North,10265
2023-05-03,1043,Books,3,273.48,East,10139
2023-12-20,1039,Electronics,5,393.58,East,10161
2023-08-24,1002,Furniture,8,459.56,West,10044
2023-03-17,1014,Books,3,901.96,South,10018
2023-11-01,1039,Books,3,161.62,West,10298
2023-02-24,1006,Furniture,5,595.59,West,10328
2023-08-16,1024,Electronics,1,248.13,South,10473
2023-09-23,1046,Toys,2,140.27,West,10067
2023-05-25,1017,Toys,1,776.89,North,10468
2023-08-02,1045,Books,5,452.42,East,10174
2023-11-27,1005,Furniture,6,111.69,West,10225
2023-05-02,1044,Electronics,10,973.41,East,10320
2023-05-06,1008,Books,6,528.95,South,10197
2023-06-16,1003,Furniture,1,551.96,West,10293
2023-04-25,1040,Furniture,1,89.04,North,10126
2023-07-16,1042,Toys,7,793.97,South,10479
2023-06-22,1031,Electronics,2,51.02,West,10469
2023-11-26,1029,Electronics,8,316.41,South,10266
2023-02-08,1020,Furniture,4,296.33,South,10436
2023-09-18,1016,Toys,2,672.46,West,10130
2023-09-29,1013,Toys,8,924.53,South,10389
2023-10-01,1007,Books,6,461.16,South,10021
2023-11-14,1033,Furniture,4,136.63,South,10044
2023-04-07,1011,Clothing,2,293.99,West,10215
2023-01-15,1014,Electronics,6,986.4,West,10374
2023-06-10,1042,Electronics,7,304.71,East,10296
2023-07-01,1027,Books,10,522.88,North,10160
